traveltime,stop_id,stop_name,stop_lat,stop_lon
"(0, 67.0, ['8592170', '8595936', '8595933', '8592086', '8592090', '8591989', '8591985', '8592005', '8591989', '8592090', '8592040', '8592027', '8592024', '8592028', '8592061', '8592086', '8592061', '8591985', '8592024', '8591985', '8592040', '8592134', '8591985', '8592027', '8592024', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:70', '8501120:0:6', 'Parent8501120', '8501120:0:3', '8501120:0:5', '8501120:0:8', '8501120:0:4', 'Parent8592050', '8592050:0:C', '8592050:0:D', '8592050', '8592050:0:H', '8592052', '8592028', '8592079', '8592027', '8592052', '8592040', '8592027', '8592024', '8501120:0:70', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:6', '8501120:0:4', 'Parent8501120', '8501120:0:3', '8501120:0:5', '8501120:0:8', 'Parent8592050', '8592050:0:C', '8592050:0:D', '8592050:0:H', '8592050', '8592028', '8592026', '8592050:0:F', '8592079', '8592020', '8592028', '8591985', '8592040', '8592027', '8592024', '8592052', '8592061', '8592026', '8592027', '8592024', '8592052', '8592028', '8592061', '8591986', '8592079', '8592040', '8592027', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:6', '8501120:0:70', '8501120:0:4', '8501120:0:3', '8501120:0:8', 'Parent8501120', '8501120:0:5', '8592050', '8592050:0:H', 'Parent8592050', '8592050:0:C', '8592050:0:D', '8592052', '8592028', '8592026', '8592050:0:F', '8592020', '8592072', '8592039', '8591979', '8592062', '8592020', '8592039', '8591986', '8592079', '8592039', '8592061', '8592026', '8591986', '8592028', '8592026', '8592086', '8591986', '8592024', '8592028', '8592061', '8592026', '8592086', '8501075', '8592039', '8595933', '8592039', '8592028', '8592061', '8592026', '8591986', '8592079', '8595933', '8592062', '8592084', '8592077', '8591986', '8501075', '8592086', '8591986', '8595933', '8501319', '8588440', '8588439', '8592199', '8595933', '8591986', '8501075', '8592039', '8592084', '8592039', '8595933', '8592062', '8592079', '8592020', '8501120:0:4', '8518452:0:3', '8501209', '8501210'])",8592170,"Pully, Bourdonnière",46.50653,6.6465898
"(1, 'already visited', {'8591993', '8501162:0:1', '8587357', '8592094', '8592055', '8591994', '8591997', '8592107', '8592063', '8592057', '8579238', '8501162:0:2', '8592066', '8592115', '8592019', '8579238:0:D', '8592187', '8591996', '8592143', '8592048', '8595004', '8593249', '8592030', '8592059', '8592081', '8592000', '8595005', '8592047', '8592092', '8592056', '8592087', 'Parent8501162', '8592054', '8592089', '8592137', '8501162', '8592016', '8592140'})",8592137,"Lausanne, Cascades",46.540154,6.641209
"(1, 'already visited', {'8593821', '8587357', '8592037', '8579239:0:E', '8592055', '8592131', '8591997', '8592063', '8579238', '8592017', '8591971', '8592002', 'Parent8579239', '8592066', '8592115', '8579238:0:D', '8592019', '8579239:0:B', '8591965', '8591968', '8592130', '8592048', '8592065', '8509491', '8592126', '8592031', '8504171', '8592099', '8595004', '8593249', '8589525', '8592025', '8579255', '8592081', '8592118', '8591964', '8591967', '8592008', '8587546', '8587549', '8592092', '8591966', '8592054', '8579239', '8592089', '8591977', '8579245', '8592137', '8592070', '8592128', '8592016', '8592018', '8587929'})",8592130,"Lausanne, Vert-Bois/EHL",46.560497,6.684966
"(0, 17.0, ['8592105', '8501209', '8501210'])",8592105,"Lausanne, Provence nord",46.524136,6.6061387
"(0, 67.0, ['8592038', '8591991', '8592050:0:F', '8579253', '8592133', '8501207', '8593844', '8501209', '8501210'])",8592038,"Lausanne, Eglantine",46.51633,6.641883
"(0, 67.0, ['8592011', '8592035', '8592036', '8592102', '8592103', '8501209', '8501210'])",8592011,"Lausanne, Chauderon-Ale",46.523804,6.627294
"(1, 'already visited', {'8592037', '8592015', '8592006', '8592117', '8592100', '8587549', '8587548', '8592070', '8591968', '8592130', '8509491', '8587929'})",8592006,"Lausanne, Chalet-Fontaine",46.567757,6.699707
"(0, 62.0, ['8588873', '8501217', '8593867', '8594986', '8501212', '8501211', '8501210'])",8588873,"Ecublens VD, Pontet",46.529785,6.56602
"(1, 'already visited', {'8501121:0:2', '8592193', '8592009', '8591976', '8593850', '8592185', '8595933', '8592170', '8588440', '8592171', '8592199', '8579237', '8592029', '8504000', '8588445:0:B', '8588445', '8588446', '8592023', '8588431', '8591981', '8588442', 'Parent8501121', '8591978', '8592020', 'Parent8588445', '8589523', 'Parent8592050', '8592050', '8592045', '8592077', '8504010:0:2', '8592167', '8592083', '8592050:0:C', '8592183', '8592012', '8592038', '8592149', '8588443', '8504010:0:1', 'Parent8504010', '8592172', '8501319', '8592062', '8592168', '8592136', '8592084', '8590442', '8592191', '8592050:0:F', '8595191', '8592190', '8592129', '8592169', '8504000:0:1', '8592074', '8592150', '8592072', '8588449', '8510574', '8579255', 'Parent8504000', '8592050:0:D', '8592196', '8591999', '8592188', '8592050:0:H', '8591979', '8595936', '8588434', '8592189', '8592042', '8592198', '8504000:0:2', '8588441', '8588445:0:D', '8592195', '8592156', '8592123', '8588447', '8592182', '8588439', '8591991', '8592186', '8588450', '8592051', '8501121:0:1', '8592043', '8592039', '8588448', '8595192', '8504010', '8592197', '8588432'})",8588440,"Pully, Somais",46.506702,6.6575313
"(0, 75.0, ['8588156', '8588155', '8510527', '8510528', '8510727', '8592227', '8591945', '8596053', '8591950', '8501210'])",8588156,"St-Sulpice VD, Laviau",46.51128,6.550614
"(0, 67.0, ['8579237', '8589523', '8590442', 'Parent8501160', '8592041', '8592036', '8592102', '8592103', '8501208', '8592022', '8593844', '8592103', '8501208', '8592021', '8592102', '8501207', '8592078', '8592036', '8592109', '8592119', '8592078', '8592036', '8592109', '8592119', '8592022', '8501207', '8593844', '8592106', '8501208', '8592021', '8592022', '8592036', '8591990', '8592097', '8592133', '8591990', '8501207', '8592075', '8592036', '8592064', '8592097', '8501207', '8591983', '8592075', '8591990', '8592064', '8592110', '8592046', '8592005', '8592122', '8592004', '8592134', '8592046', '8592041', '8592122', '8592004', '8592109', '8592102', '8592022', '8592036', '8592119', '8592102', '8592022', '8592078', '8592036', '8592109', '8592032', '8591980', '8592078', '8592036', '8592109', '8592032', '8592119', '8591992', '8592041', '8592035', '8592104', '8592001', '8591984', '8591992', '8592041', '8592035', '8592104', '8592001', '8591984', '8591980', '8592041', '8592035', '8592036', '8592109', '8592119', '8591980', '8592041', '8592104', '8592001', '8591984', '8592096', '8592010', '8501160', '8501160:0:1', '8501160:0:2', 'Parent8501160', '8592120', '8592060', '8592011', '8592104', '8592109', '8592032', '8592119', '8591980', '8591992', '8592035', '8591998', '8591984', '8592060', '8592076', '8592001', '8592119', '8591980', '8592041', '8592122', '8592036', '8591990', '8592097', '8592041', '8592001', '8592004', '8591990', '8592097', '8592041', '8592122', '8592001', '8592133', '8592134', '8592096', '8592010', '8501160:0:2', 'Parent8501160', '8501160', '8501160:0:1', '8592098', '8592011', '8592050', '8592133', '8592134', '8592096', '8592010', '8501160:0:2', 'Parent8501160', '8501160', '8501160:0:1', '8592098', '8592035', '8592001', '8592036', '8592109', '8592119', '8591980', '8592041', '8592122', '8592035', '8592004', '8592133', '8592134', '8591984', '8592096', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592010', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8501160:0:1', '8501160:0:2', '8501160', 'Parent8501160', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', 'Parent8501160', '8501160:0:2', '8501160', '8501160:0:1', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8592010', '8501160', '8501160:0:1', 'Parent8501160', '8501160:0:2', '8592120', '8592060', '8592098', '8592011', '8591990', '8592109', '8592119', '8591980', '8592122', '8592035', '8592001', '8592004', '8592133', '8501207', '8592041', '8592122', '8592001', '8592004', '8592134', '8592097', '8592046', '8591983', '8592075', '8591990', '8592064', '8592110', '8592097', '8592005', '8592134', '8592041', '8592122', '8592001', '8592004', '8592133', '8592096', '8592010', '8501160:0:2', '8501162:0:2', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160:0:2', '8501160:0:1', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160:0:2', 'Parent8501160', '8501160', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8579253', '8501181:0:2', 'Parent8501181', '8501181', '8501181:0:1', '8591818', '8592125', '8590442', 'Parent8501160', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8579253', '8501181:0:2', 'Parent8501181', '8501181', '8501181:0:1', '8591818', '8592125', '8590442', '8501160:0:1', 'Parent8501160', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8579253', 'Parent8501181', '8501181', '8501181:0:1', '8501181:0:2', '8591818', '8592125', '8590442', 'Parent8501160', '8501160', '8501160:0:1', '8592098', '8592041', '8592122', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160:0:1', '8501160:0:2', '8501160', 'Parent8501160', '8592120', '8592011', '8592135', '8591988', '8592133', '8592096', '8592010', '8501160:0:1', '8501160', '8501160:0:2', 'Parent8501160', '8592120', '8592098', '8592011', '8592135', '8579253', '8501181:0:2', '8501181', '8501181:0:1', 'Parent8501181', '8591818', '8592125', '8590442', '8579254', '8579253', '8501181:0:2', '8501181', 'Parent8501181', '8501181:0:1', '8591818', '8592125', '8590442', '8592040', '8592134', '8591985', '8592027', '8592024', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:70', '8501120:0:6', 'Parent8501120', '8501120:0:3', '8501120:0:5', '8501120:0:8', '8501120:0:4', 'Parent8592050', '8592050:0:C', '8592050:0:D', '8592050', '8592050:0:H', '8592052', '8592028', '8592079', '8579253', '8592133', '8592134', '8501160:0:1', '8501160:0:2', '8501160', 'Parent8501160', '8592098', '8592011', '8591988', '8501120:0:4', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:6', '8501120:0:70', '8501120:0:3', '8501120:0:8', 'Parent8501120', '8501120:0:5', '8501181:0:2', 'Parent8501181', '8501181', '8501181:0:1', '8592050:0:H', '8592050:0:C', '8592050', '8592050:0:D', 'Parent8592050', '8591818', '8592133', '8501160:0:1', '8501160', '8501160:0:2', 'Parent8501160', '8592098', '8592011', '8591988', '8579253', '8501120:0:4', '8501120:0:3', 'Parent8501120', '8501120:0:8', '8501120:0:70', '8501120:0:6', '8501120:0:5', '8501120', '8501120:0:7', '8501120:0:1', 'Parent8501181', '8501181:0:1', '8501181', '8501181:0:2', '8592050', 'Parent8592050', '8592050:0:D', '8592050:0:C', '8592050:0:H', '8592125', '8590442', '8592050:0:F', '8579254', '8590442', '8592050:0:F', '8579254', '8592096', '8592010', '8501160:0:1', '8501160:0:2', '8501160', 'Parent8501160', '8592120', '8592041', '8592035', '8592001', '8592133', '8591984', '8592096', '8592010', '8501160', '8501160:0:1', '8501160:0:2', 'Parent8501160', '8592060', '8592035', '8592104', '8592001', '8591984', '8592096', '8592010', '8501160', 'Parent8501160', '8501160:0:1', '8501160:0:2', '8592120', '8592011', '8592076', '8592135', '8592033', '8592085', '8592034', '8592125', '8592098', '8592011', '8592035', '8592001', '8592004', '8592133', '8592096', '8592010', '8501160:0:1', '8501160:0:2', 'Parent8501160', '8501160', '8592120', '8592060', '8592098', '8592135', '8591988', '8579253', 'Parent8501181', '8501181:0:2', '8501181', '8501181:0:1', '8591818', '8592125', '8590442', '8592135', '8591984', '8592096', '8592010', '8501160:0:1', '8501160', '8501160:0:2', 'Parent8501160', '8592120', '8592060', '8592098', '8592011', '8592076', '8591988', '8592033', '8592034', '8592125', '8590442', '8592053', '8592071', '8592138', '8504176', '8591988', '8592033', '8592034', '8592125', '8592098', '8592011', '8591988', '8579253', '8501181:0:2', '8592133', '8501160:0:2', '8501160', 'Parent8501160', '8501160:0:1', '8592098', '8592011', '8591988', '8579253', '8501120:0:70', '8501120:0:4', '8501120:0:3', 'Parent8501120', '8501120:0:8', '8501120', '8501120:0:1', '8501120:0:6', '8501120:0:5', '8501120:0:7', '8501181', '8592133', '8501160:0:2', '8501160', 'Parent8501160', '8501160:0:1', '8592098', '8592011', '8591988', '8579253', '8501120:0:70', '8501120:0:4', '8501120:0:3', 'Parent8501120', '8501120:0:8', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:6', '8501120:0:5', '8501181:0:2', 'Parent8501181', '8592133', '8501160:0:2', '8501160', 'Parent8501160', '8501160:0:1', '8592098', '8592011', '8591988', '8579253', '8501120:0:3', 'Parent8501120', '8501120:0:4', '8501120:0:8', '8501120', '8501120:0:70', '8501120:0:6', '8501120:0:1', '8501120:0:5', '8501120:0:7', '8501181', '8501181:0:2', '8501181:0:1', '8592133', '8501160:0:2', '8501160', 'Parent8501160', '8501160:0:1', '8592098', '8592011', '8591988', '8579253', '8501120:0:3', 'Parent8501120', '8501120:0:4', '8501120:0:8', '8501120', '8501120:0:70', '8501120:0:6', '8501120:0:1', '8501120:0:5', '8501120:0:7', '8501181', '8501181:0:2', 'Parent8501181', '8592050:0:D', '8592050', '8592050:0:C', 'Parent8592050', '8592050:0:H', '8591818', '8592125', '8590442', '8592050:0:F', '8579254', '8592050:0:D', '8592050', '8592050:0:C', 'Parent8592050', '8592050:0:H', '8591818', '8592125', '8590442', '8592050:0:F', '8579254', '8501181:0:1', '8592050:0:D', '8592050:0:H', 'Parent8592050', '8592050', '8592050:0:C', '8591818', '8592125', '8590442', '8592050:0:F', '8579254', 'Parent8501181', '8501181:0:1', '8592050:0:D', '8592050:0:H', 'Parent8592050', '8592050', '8592050:0:C', '8591818', '8592125', '8590442', '8592050:0:F', '8579254', '8501181', 'Parent8501181', '8501181:0:1', '8591818', '8592134', '8592096', '8592010', '8501160:0:1', '8501160', 'Parent8501160', '8501160:0:2', '8592120', '8592098', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160:0:2', '8501160', '8501160:0:1', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8579253', '8501181:0:2', '8501181', 'Parent8501181', '8501181:0:1', '8591818', '8592125', '8501160:0:1', '8501160', 'Parent8501160', '8501160:0:2', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8501181:0:1', 'Parent8501181', '8501181', '8501181:0:2', '8591818', '8592034', '8592120', '8592060', '8592076', '8592104', '8591984', '8592060', '8592135', '8592116', '8592033', '8591984', '8592120', '8592060', '8592076', '8592135', '8592116', '8592003', '8592085', '8592034', '8592132', '8592053', '8592071', '8592111', '8592138', '8592003', '8592076', '8592116', '8592033', '8592085', '8592034', '8592132', '8592053', '8592111', '8592082', '8592085', '8592034', '8592132', '8592053', '8592111', '8592135', '8592033', '8592003', '8592085', '8592060', '8592076', '8592116', '8592033', '8592003', '8592034', '8592132', '8592076', '8592116', '8592033', '8592003', '8592085', '8592053', '8592076', '8592135', '8592033', '8592003', '8592085', '8592034', '8592132', '8592071', '8592111', '8592138', '8592082', '8592091', '8592059', '8592111', '8592082', '8592047', '8592053', '8592071', '8592111', '8592076', '8592116', '8592033', '8592003', '8592085', '8592034', '8592132', '8592053', '8592082', '8592047', '8592059', '8592067', '8592082', '8592125', '8592053', '8592071', '8592135', '8592033', '8592085', '8592034', '8592125', '8590442', '8592053', '8592138', '8592135', '8592033', '8592034', '8592125', '8592053', '8592071', '8504176', '8592091', '8591982', '8592059', '8510575', '8504176', '8592091', '8592034', '8592125', '8592053', '8592071', '8592138', '8504176', '8591982', '8592059', '8510575', '8592017', '8591982', '8592059', '8592111', '8592138', '8504176', '8592135', '8592034', '8592125', '8590442', '8592071', '8592138', '8592091', '8591982', '8592125', '8590442', '8592071', '8592138', '8504176', '8592091', '8592059', '8510575', '8592017', '8510575', '8592091', '8592059', '8590442', '8592071', '8592138', '8504176', '8592091', '8591982', '8590442', '8501160', '8501160:0:2', '8501160:0:1', '8592098', '8592011', '8592135', '8591988', '8579253', '8501181:0:1', 'Parent8501181', '8501181:0:2', '8501181', '8591818', '8592125', '8592071', '8579254', '8591988', '8579253', '8501120:0:4', '8518452:0:3', '8501209', '8501210'])",8579237,"Lausanne, Ours",46.521244,6.640679
"(1, 'already visited', {'8557141', '8511210', '8570421', '8504166', '8504758', '8570423', '8591904', '8570422', '8511214', '8570425', '8595474', '8504165'})",8511214,"Carrouge VD, Champ du Trey",46.602207,6.7740517
"(1, 'already visited', {'8501121:0:2', '8592146', 'Parent8504003', '8592191', '8591976', '8592147', '8504003', '8593850', '8593795', '8592177', '8509297', '8579257', '8595191', '8588435', '8579259', '8588452', '8504003:0:2', '8592185', '8592190', '8592153', '8588440', '8592169', '8592171', '8592199', '8504000:0:1', '8592154', '8592150', '8588449', '8504003:0:1', '8504000', '8588445:0:B', 'Parent8501122', '8588445', '8588446', 'Parent8504000', '8592023', '8592196', 'Parent8501121', '8588442', '8592158', '8595190', '8592188', '8588436', 'Parent8588445', '8593861', '8579258', '8592151', '8588434', '8595625', '8593798', '8592164', '8579256', '8592160', '8592189', '8592152', '8504010:0:2', '8592167', '8592198', '8588451', '8504000:0:2', '8592159', '8592183', '8588441', '8592157', '8588445:0:D', '8592195', '8592156', '8592149', '8588443', '8592145', '8588447', '8592182', '8588439', '8504010:0:1', 'Parent8504010', '8592172', '8588450', '8593856', '8501318', '8501319', '8501122:0:1', '8593806', '8501121:0:1', '8592168', '8588448', '8592162', '8595192', '8504010', '8501122:0:2', '8588432'})",8504010,La Conversion,46.513084,6.6783276
"(1, 'already visited', {'8501121:0:2', '8592009', '8592193', '8591976', '8592138', '8593850', '8593795', '8501120:0:70', '8510575', '8501120:0:4', '8579254', '8592185', '8501120:0:6', '8595933', '8592170', '8588440', '8592171', '8579237', '8592029', '8504000', '8588445:0:B', '8588445', '8588446', '8592071', '8592023', '8592133', '8588431', '8591981', 'Parent8501160', '8592027', '8588442', 'Parent8501121', '8591978', '8595190', '8501120:0:5', '8592020', 'Parent8588445', '8589523', 'Parent8592050', '8592011', '8501120:0:8', '8504176', '8592050', '8592151', '8592045', '8501160:0:1', '8501160:0:2', '8579256', '8592077', '8504010:0:2', '8592083', '8592050:0:C', '8592183', '8592012', '8592038', '8592149', '8588443', '8592145', '8592034', '8592125', '8501120', '8504010:0:1', 'Parent8504010', '8592172', '8592135', 'Parent8501181', '8593806', '8592062', '8592136', '8591988', '8592098', '8592084', '8590442', '8592052', '8592191', '8501181:0:1', '8501120:0:3', '8592177', '8579257', '8592050:0:F', '8595191', '8588435', '8592010', '8592190', '8501120:0:7', '8592129', '8504000:0:1', '8592074', '8592072', '8588449', '8592126', '8510574', '8579255', 'Parent8504000', '8592050:0:D', '8592196', '8501181', '8501181:0:2', '8592134', '8591999', '8501120:0:1', '8591982', '8592188', '8588436', '8592050:0:H', '8591979', '8595936', '8501160', '8588434', '8595625', '8593798', '8592189', '8592042', '8592198', '8504000:0:2', '8588441', '8588445:0:D', '8592195', '8592079', '8592096', '8592123', '8588447', '8592182', '8591991', '8592186', 'Parent8501120', '8588450', '8591818', '8592051', '8501121:0:1', '8592043', '8592039', '8579253', '8588448', '8595192', '8592040', '8504010', '8592197', '8592112', '8588432'})",8504000,Pully-Nord,46.51468,6.6579895
"(1, 'already visited', {'8501121:0:2', '8592009', '8592193', '8593850', '8592120', '8501120:0:70', '8510575', '8501120:0:4', '8579254', '8592109', '8592185', '8501120:0:6', '8595933', '8592170', '8588440', '8592171', '8501207', '8592199', '8579237', '8592029', '8504000', '8588445:0:B', '8592090', '8588445', '8588446', '8592023', '8592133', '8588431', '8591981', 'Parent8501160', '8592027', '8588442', 'Parent8501121', '8591978', '8501120:0:5', '8592020', 'Parent8588445', '8589523', 'Parent8592050', '8592011', '8501120:0:8', '8504176', '8592050', '8592026', '8592041', '8592121', '8501160:0:1', '8501160:0:2', '8592028', '8592045', '8592060', '8592077', '8592083', '8592050:0:C', '8592183', '8592001', '8592012', '8592038', '8588443', '8591984', '8592125', '8501120', '8592075', '8592172', '8592135', 'Parent8501181', '8592062', '8592035', '8592136', '8591988', '8592098', '8592084', '8590442', '8592052', '8592191', '8501181:0:1', '8501120:0:3', '8592050:0:F', '8592005', '8595191', '8592061', '8592017', '8592010', '8592190', '8592110', '8501120:0:7', '8592064', '8592129', '8504000:0:1', '8592074', '8592122', '8592072', '8592091', '8588449', '8591985', '8510574', '8592126', '8579255', '8591989', 'Parent8504000', '8592050:0:D', '8591990', '8592196', '8501181', '8501181:0:2', '8592134', '8592104', '8592044', '8591999', '8501120:0:1', '8592188', '8591982', '8592004', '8592050:0:H', '8591979', '8595936', '8501160', '8588434', '8592097', '8592189', '8592042', '8592198', '8504000:0:2', '8591983', '8588441', '8588445:0:D', '8592195', '8592079', '8592096', '8592123', '8588447', '8592182', '8591991', '8591986', '8592186', 'Parent8501120', '8588450', '8591818', '8592051', '8592024', '8501121:0:1', '8592043', '8592039', '8579253', '8588448', '8595192', '8592040', '8592036', '8592197', '8592112', '8592046', '8588432'})",8501121:0:1,Pully,46.511074,6.658223
"(0, 67.0, ['8501117:0:1', '8595217', '8595215:0:2', 'Parent8595215', '8595215:0:2', '8595215:0:1', '8595215:0:2', 'Parent8595215', '8595215', '8595215:0:2', 'Parent8595215', '8595215:0:1', '8595217', 'Parent8595214', '8595215:0:2', 'Parent8595215', '8595215:0:1', '8595215', '8595217', '8595214', '8595215:0:2', 'Parent8595215', '8595215:0:1', '8595215', '8595217', 'Parent8595214', '8595214:0:1', '8595215:0:2', 'Parent8595215', '8595215:0:1', '8595215', '8595217', 'Parent8595214', '8595214', '8501117:0:4', '8595217', 'Parent8595214', '8595214', '8595214:0:1', '8501117:0:3', '8501118:0:4', '8592209', '8510422', '8595521', '8595602', '8594987', '8595534', '8592218', '8592209', '8595534', '8595602', '8592210', '8510422', '8592218', '8592209', '8592218', '8592210', '8510422', '8595534', '8592223', '8592209', '8592221', '8592213', '8592221', '8592218', '8592223', '8592209', '8592213', '8593866', '8592209', '8593868', '8501118:0:1', '8592209', '8593866', '8592213', '8501118:0:2', '8592209', '8593866', '8592213', '8501118:0:1', '8501118:0:3', '8592209', '8593866', '8592213', '8501118:0:1', '8501118:0:2', '8501118:0:4', '8501118:0:5', '8592209', '8593866', '8592213', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8588983', 'Parent8501118', '8592202', '8593869', '8588838', '8530749', '8588839', '8510421', '8588983', 'Parent8501118', '8592202', '8593869', '8588838', '8530749', '8588839', '8501118:0:4', '8501118:0:5', '8588983', 'Parent8501118', '8592202', '8593869', '8588838', '8530749', '8588839', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', 'Parent8501118', '8592202', '8593869', '8588838', '8530749', '8588839', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', '8592209', '8593866', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', 'Parent8501118', '8593866', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', '8592202', '8593869', '8588838', '8530749', '8588839', '8510721', '8501218', '8592214', '8510421', '8592202', '8593869', '8588838', '8593866', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', 'Parent8501118', '8592202', '8593869', '8530749', '8588839', '8592201', '8510721', '8501218', '8592214', '8510421', '8593815', '8530749', '8588839', '8510721', '8588983', 'Parent8501118', '8593869', '8588838', '8530749', '8588839', '8501218', '8510421', '8591958', '8593815', '8501218', '8510421', 'Parent8501118', '8593869', '8593866', '8593868', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', 'Parent8501118', '8591933', '8588838', '8530749', '8588839', '8510721', '8501218', '8591933', '8588838', '8530749', '8593866', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', 'Parent8501118', '8592202', '8593869', '8588838', '8588839', '8510721', '8501218', '8592214', '8510421', '8592213', '8592218', '8592209', '8592221', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8592202', '8592213', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', 'Parent8501118', '8588838', '8592205', '8530749', '8592220', '8588839', '8592201', '8592214', '8510421', '8592205', '8592220', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', '8518452:0:2', '8501209', '8501210'])",8501117:0:1,Bussigny,46.54726,6.5524282
